request_count,endpoint_hits,global_traffic,hour,label
15,3,47,14,0
19,5,27,9,0
8,5,56,12,0
8,4,33,15,0
15,4,73,16,0
3,2,36,22,0
15,2,27,5,0
6,2,31,12,0
11,4,23,23,0
16,1,30,15,0
1,3,20,19,0
12,5,31,4,0
15,1,26,14,0
19,1,70,22,0
14,3,89,12,0
3,4,64,16,0
15,4,31,5,0
20,1,86,17,0
4,2,78,13,0
6,5,72,16,0
20,4,43,9,0
2,2,57,17,0
2,3,25,3,0
20,3,81,8,0
20,1,38,5,0
16,1,88,20,0
6,2,64,15,0
6,1,87,19,0
15,4,28,1,0
4,3,32,9,0
4,1,41,11,0
11,5,84,13,0
12,1,44,17,0
12,5,52,21,0
17,5,80,14,0
4,1,70,1,0
1,5,51,0,0
1,5,25,1,0
19,5,56,16,0
2,5,67,23,0
11,5,42,10,0
3,3,78,13,0
14,1,76,8,0
9,5,62,7,0
18,5,85,2,0
10,4,40,10,0
1,1,40,7,0
4,2,48,22,0
3,5,79,10,0
3,2,41,0,0
2,1,81,1,0
8,1,49,23,0
2,2,56,17,0
5,3,45,17,0
1,2,49,17,0
2,3,43,1,0
8,1,48,14,0
17,5,81,5,0
3,2,73,9,0
14,4,23,3,0
5,4,81,9,0
4,5,31,12,0
7,2,33,2,0
8,2,26,10,0
17,5,24,6,0
17,5,47,12,0
14,5,87,8,0
2,2,29,0,0
3,2,60,10,0
3,5,26,0,0
2,5,71,6,0
5,5,100,0,0
16,4,20,7,0
15,5,68,19,0
18,1,64,17,0
1,2,46,5,0
13,3,89,19,0
15,3,93,1,0
8,3,62,23,0
8,2,50,22,0
3,1,52,10,0
8,5,87,7,0
6,5,48,23,0
9,4,48,14,0
20,1,57,22,0
13,3,97,4,0
4,5,49,0,0
16,4,94,17,0
12,4,74,1,0
6,1,23,3,0
9,5,90,4,0
6,3,94,23,0
1,5,74,2,0
5,5,56,21,0
1,1,87,10,0
20,1,56,17,0
1,3,79,2,0
15,1,29,2,0
5,5,29,14,0
17,3,94,7,0
12,5,52,22,0
13,2,22,11,0
6,5,20,17,0
20,4,100,19,0
10,3,20,17,0
16,1,55,5,0
14,4,73,18,0
13,3,23,8,0
7,3,90,23,0
10,4,25,22,0
9,3,56,23,0
2,4,75,13,0
18,3,79,13,0
7,3,61,3,0
2,5,65,0,0
1,3,40,20,0
18,3,23,11,0
3,1,36,15,0
13,3,100,7,0
1,3,73,22,0
1,4,24,3,0
6,2,24,20,0
9,1,90,14,0
8,1,85,20,0
12,3,27,19,0
14,4,85,16,0
17,3,46,15,0
7,1,63,2,0
19,2,34,22,0
19,1,70,21,0
3,1,63,9,0
2,2,42,7,0
7,1,63,2,0
1,3,86,6,0
1,1,44,9,0
8,5,50,3,0
11,1,93,5,0
10,2,47,20,0
17,2,77,23,0
19,2,99,12,0
9,5,40,5,0
5,3,89,4,0
7,3,43,5,0
11,3,37,8,0
12,4,29,14,0
18,1,98,11,0
20,2,29,16,0
11,4,92,21,0
7,5,27,11,0
18,5,71,11,0
7,3,94,22,0
12,5,74,8,0
9,2,33,8,0
5,5,100,18,0
15,5,88,22,0
18,1,25,11,0
14,5,30,14,0
3,4,59,3,0
3,5,37,9,0
7,4,76,13,0
1,3,29,21,0
2,4,88,13,0
16,5,26,3,0
1,5,67,2,0
1,2,73,7,0
4,5,79,5,0
13,4,93,5,0
18,4,89,18,0
16,5,69,1,0
12,2,78,12,0
9,5,59,20,0
10,5,64,20,0
17,3,42,2,0
1,4,94,23,0
16,2,26,4,0
3,3,34,22,0
12,5,36,4,0
19,5,87,23,0
17,5,60,5,0
3,2,50,1,0
10,1,85,14,0
5,3,88,21,0
9,5,27,17,0
18,1,48,0,0
9,2,89,19,0
3,5,53,16,0
3,2,62,18,0
18,2,100,17,0
10,5,28,0,0
17,5,82,0,0
6,2,87,20,0
10,4,34,20,0
8,2,37,14,0
3,1,46,20,0
1,1,48,18,0
2,5,59,20,0
3,4,73,6,0
20,2,83,1,0
14,3,68,20,0
15,5,32,2,0
11,5,73,2,0
11,5,39,14,0
1,4,24,9,0
8,4,96,23,0
2,2,32,5,0
19,5,21,22,0
1,2,60,4,0
3,2,58,5,0
10,1,70,16,0
16,5,25,17,0
17,2,91,5,0
20,1,84,13,0
5,3,79,14,0
16,1,52,23,0
7,4,37,2,0
10,3,29,11,0
8,3,50,15,0
2,4,74,14,0
17,1,63,12,0
3,1,56,15,0
13,2,49,18,0
15,1,54,4,0
9,1,67,14,0
20,4,89,0,0
20,2,80,11,0
12,2,37,20,0
14,2,51,1,0
13,5,52,5,0
5,1,26,15,0
20,4,35,15,0
15,5,79,21,0
6,4,100,6,0
6,1,39,23,0
4,1,84,20,0
3,2,58,2,0
10,2,53,19,0
7,5,69,19,0
2,2,96,7,0
5,5,84,21,0
17,1,46,7,0
1,5,100,3,0
16,1,43,4,0
8,5,72,5,0
6,5,24,16,0
3,5,26,12,0
10,2,99,22,0
17,1,67,15,0
19,5,20,16,0
8,3,72,6,0
16,1,93,6,0
18,4,91,18,0
15,2,93,21,0
2,4,86,15,0
2,5,24,11,0
2,2,77,19,0
17,4,30,3,0
7,3,46,5,0
14,2,71,3,0
9,2,53,21,0
6,1,45,20,0
3,5,75,6,0
15,2,67,4,0
18,2,53,10,0
4,3,96,21,0
8,3,78,14,0
10,4,38,11,0
8,4,67,2,0
11,2,43,22,0
5,2,33,17,0
17,5,21,17,0
4,3,93,23,0
17,2,51,14,0
8,5,90,0,0
2,3,64,12,0
18,3,76,11,0
9,2,90,13,0
13,2,91,2,0
8,5,46,0,0
1,2,26,1,0
10,1,22,3,0
19,3,65,4,0
13,2,78,20,0
15,5,68,0,0
18,3,28,21,0
18,2,38,12,0
10,1,72,4,0
10,1,71,4,0
15,5,23,22,0
17,2,98,0,0
3,2,77,16,0
16,3,29,21,0
3,1,20,4,0
12,1,93,23,0
2,1,45,22,0
14,5,22,22,0
12,3,71,6,0
15,4,43,8,0
20,2,68,18,0
14,2,89,1,0
14,2,34,2,0
5,1,64,8,0
1,5,48,1,0
8,1,36,10,0
4,4,31,5,0
7,1,77,0,0
3,4,26,7,0
17,3,68,4,0
17,3,62,14,0
4,5,29,15,0
5,4,79,23,0
7,3,36,23,0
16,2,44,17,0
5,5,94,11,0
12,2,51,17,0
14,1,29,19,0
16,3,79,8,0
13,2,70,18,0
8,3,83,10,0
15,2,20,4,0
19,4,45,22,0
5,4,54,11,0
14,1,38,3,0
3,3,60,3,0
20,4,100,6,0
12,5,48,3,0
3,3,74,2,0
7,3,54,19,0
17,1,31,17,0
13,4,34,2,0
4,4,82,0,0
19,1,71,7,0
20,4,95,0,0
3,5,80,13,0
5,4,92,14,0
2,1,55,21,0
16,1,40,7,0
4,2,90,12,0
3,2,55,5,0
10,2,31,19,0
9,4,60,5,0
18,3,72,9,0
17,5,66,10,0
11,3,50,21,0
7,1,32,14,0
7,2,64,23,0
14,4,74,19,0
11,2,94,15,0
1,5,75,7,0
6,4,40,12,0
7,3,69,19,0
17,4,87,4,0
13,1,20,9,0
8,2,60,21,0
16,3,20,8,0
8,5,40,19,0
10,3,97,21,0
11,5,56,22,0
2,3,87,3,0
6,4,90,22,0
13,3,67,21,0
10,1,20,14,0
15,2,81,2,0
1,5,45,23,0
7,3,22,11,0
14,5,58,23,0
11,4,29,4,0
17,5,26,9,0
19,2,60,22,0
3,3,89,3,0
7,4,69,23,0
14,4,37,6,0
18,4,90,15,0
6,2,22,12,0
4,5,48,15,0
1,1,28,5,0
4,3,53,7,0
12,1,23,18,0
1,2,39,5,0
13,5,50,14,0
17,1,100,17,0
19,5,45,13,0
12,3,93,17,0
16,1,80,18,0
9,1,94,12,0
18,3,31,8,0
2,3,90,11,0
19,3,90,5,0
16,5,61,13,0
17,4,38,19,0
5,5,72,0,0
16,1,50,16,0
19,5,33,5,0
1,5,54,2,0
12,3,31,3,0
3,4,91,23,0
19,4,31,4,0
20,5,26,2,0
16,4,36,13,0
8,4,24,8,0
18,1,27,11,0
12,2,24,16,0
2,1,77,1,0
5,5,65,16,0
10,1,64,22,0
7,3,53,17,0
18,1,76,16,0
13,3,62,23,0
11,2,92,6,0
20,3,22,16,0
16,4,86,5,0
9,4,54,3,0
5,5,62,6,0
17,4,25,12,0
4,2,48,12,0
13,2,71,7,0
11,5,85,21,0
20,2,44,11,0
5,4,52,12,0
20,5,43,18,0
19,4,40,17,0
14,2,41,18,0
8,2,75,8,0
17,4,41,10,0
3,2,71,8,0
2,4,44,7,0
9,2,45,22,0
1,1,45,10,0
6,2,60,0,0
11,1,30,5,0
14,2,34,2,0
19,5,65,11,0
3,5,82,19,0
11,1,84,8,0
9,1,84,5,0
7,5,76,22,0
13,1,57,10,0
4,1,44,0,0
8,1,64,19,0
11,5,84,21,0
19,4,37,3,0
19,1,78,21,0
8,1,94,8,0
13,1,85,15,0
19,4,95,3,0
12,1,87,7,0
9,3,27,23,0
20,2,24,3,0
10,4,44,20,0
11,4,31,4,0
4,1,58,17,0
7,3,51,2,0
19,1,85,1,0
20,2,33,3,0
20,2,92,3,0
15,3,85,19,0
7,1,40,22,0
15,5,56,4,0
14,4,94,23,0
12,3,49,19,0
13,2,42,10,0
1,3,68,21,0
15,3,31,15,0
11,5,20,4,0
9,5,40,9,0
4,1,54,22,0
4,3,79,15,0
1,4,45,15,0
20,1,73,1,0
14,5,47,5,0
17,5,37,4,0
18,2,95,23,0
17,5,100,10,0
16,2,30,18,0
18,4,80,21,0
10,4,78,23,0
16,5,97,10,0
10,2,25,0,0
16,5,29,1,0
9,1,100,18,0
17,5,80,10,0
3,3,66,21,0
7,4,85,7,0
4,1,29,9,0
2,3,96,13,0
14,2,36,14,0
10,4,77,5,0
7,3,93,23,0
8,3,84,18,0
13,3,43,20,0
8,4,25,1,0
17,4,41,9,0
15,3,65,9,0
10,3,29,3,0
13,4,24,14,0
20,5,95,22,0
14,2,86,15,0
12,1,33,5,0
9,4,95,1,0
2,4,62,4,0
16,3,97,22,0
1,1,57,0,0
2,4,50,20,0
19,2,69,5,0
12,3,29,15,0
14,4,69,5,0
20,4,32,17,0
1,4,22,4,0
6,5,57,4,0
18,4,42,4,0
10,2,79,19,0
2,3,86,6,0
18,1,44,4,0
19,2,32,21,0
13,4,50,10,0
14,2,72,8,0
15,1,94,20,0
13,3,56,22,0
13,1,45,0,0
3,4,83,23,0
10,2,88,21,0
19,4,54,0,0
4,3,70,22,0
9,4,95,2,0
3,1,67,22,0
8,2,42,0,0
12,5,80,5,0
6,5,59,17,0
2,3,31,6,0
9,4,87,7,0
10,2,58,13,0
1,4,55,13,0
18,2,99,17,0
7,3,93,13,0
13,2,67,13,0
10,2,34,9,0
10,5,69,0,0
11,2,94,20,0
3,2,81,0,0
17,3,30,8,0
3,2,22,17,0
17,2,37,5,0
20,5,67,15,0
6,3,66,10,0
20,5,52,7,0
10,5,48,8,0
6,4,20,17,0
12,5,21,16,0
5,3,92,7,0
9,3,85,18,0
15,5,33,13,0
1,3,91,7,0
1,4,64,9,0
7,3,38,12,0
19,5,66,1,0
19,2,89,6,0
1,5,57,16,0
15,4,73,14,0
2,2,39,23,0
2,3,93,1,0
12,2,88,17,0
8,4,88,0,0
3,2,46,21,0
15,2,59,23,0
8,1,37,23,0
19,5,58,18,0
20,5,66,13,0
9,1,86,4,0
8,4,31,22,0
11,2,93,12,0
18,5,74,1,0
16,4,58,5,0
5,5,100,11,0
17,2,94,10,0
1,1,34,3,0
1,4,46,21,0
19,5,71,14,0
19,5,30,11,0
7,5,29,18,0
19,2,94,7,0
12,2,38,8,0
2,5,43,21,0
12,1,77,9,0
18,1,61,18,0
14,3,27,16,0
15,5,68,9,0
13,1,94,23,0
19,5,89,0,0
20,5,64,12,0
8,1,30,0,0
10,4,82,22,0
19,4,44,20,0
20,1,82,7,0
19,5,76,10,0
11,3,67,16,0
3,2,44,10,0
12,3,52,20,0
4,3,31,10,0
5,3,69,16,0
15,3,25,11,0
13,3,89,9,0
18,1,78,17,0
7,1,35,5,0
7,4,71,10,0
14,4,80,14,0
13,3,30,21,0
19,2,96,9,0
2,4,43,12,0
16,5,28,6,0
6,4,27,11,0
11,4,93,8,0
5,4,67,9,0
2,1,54,3,0
20,2,35,16,0
10,4,92,21,0
1,1,86,12,0
12,4,39,15,0
7,1,27,20,0
2,1,95,13,0
3,1,84,19,0
10,1,23,9,0
15,5,41,15,0
10,4,82,13,0
18,5,53,13,0
11,5,74,14,0
5,4,55,23,0
8,1,55,1,0
11,5,25,1,0
11,1,82,2,0
16,2,26,7,0
15,2,95,11,0
11,5,80,13,0
7,5,67,13,0
4,2,22,16,0
20,3,33,1,0
10,1,22,11,0
3,4,77,9,0
12,1,59,11,0
8,5,88,7,0
3,3,47,21,0
3,3,62,20,0
12,5,83,17,0
13,4,71,17,0
18,4,32,21,0
17,3,66,0,0
19,3,45,21,0
3,4,29,6,0
5,1,98,9,0
4,5,32,8,0
18,1,59,22,0
20,2,75,17,0
19,1,87,20,0
5,2,27,3,0
2,4,35,16,0
14,3,70,5,0
2,4,29,9,0
1,4,70,5,0
18,2,87,23,0
9,4,58,7,0
20,3,48,14,0
16,1,96,9,0
20,2,74,3,0
20,4,36,21,0
2,4,97,17,0
17,1,43,7,0
14,1,78,22,0
4,3,99,7,0
5,1,72,3,0
5,5,53,10,0
7,3,85,12,0
9,2,58,4,0
7,1,28,11,0
15,5,20,9,0
4,5,66,14,0
2,1,73,5,0
14,1,71,6,0
14,1,44,21,0
18,2,38,22,0
17,3,36,17,0
17,2,45,0,0
14,5,96,9,0
8,1,90,11,0
7,1,94,9,0
7,4,45,2,0
5,1,94,20,0
12,4,37,20,0
13,3,75,13,0
11,4,77,14,0
20,4,44,10,0
10,1,76,7,0
13,3,22,0,0
11,1,63,9,0
16,4,61,3,0
4,1,48,20,0
17,4,52,22,0
18,5,48,8,0
9,1,59,22,0
1,3,92,12,0
13,4,84,22,0
2,5,85,1,0
15,5,40,1,0
9,3,34,6,0
17,5,81,7,0
19,3,51,16,0
14,3,63,0,0
17,3,74,19,0
3,3,27,4,0
20,1,33,0,0
17,4,78,9,0
3,4,21,23,0
17,2,67,1,0
11,3,26,3,0
8,4,35,17,0
1,2,85,11,0
11,4,51,8,0
5,4,26,16,0
11,3,90,6,0
10,5,89,23,0
15,1,24,9,0
17,5,47,13,0
9,1,48,8,0
18,2,67,11,0
8,2,63,6,0
18,2,82,9,0
3,3,75,15,0
9,4,30,19,0
4,3,42,21,0
4,4,24,6,0
11,1,56,4,0
19,1,99,0,0
12,5,24,12,0
20,1,28,5,0
11,1,85,11,0
19,2,40,6,0
6,2,20,12,0
9,2,22,7,0
14,1,55,14,0
10,3,92,11,0
17,5,27,3,0
17,2,20,0,0
15,5,60,18,0
16,1,25,9,0
3,2,44,10,0
14,5,22,12,0
9,5,84,8,0
11,3,93,3,0
11,5,67,9,0
2,3,45,11,0
17,4,20,18,0
11,2,46,11,0
12,4,38,14,0
5,5,82,14,0
7,4,66,12,0
19,2,62,15,0
11,4,74,21,0
5,2,73,0,0
20,5,30,22,0
3,1,21,12,0
6,1,98,6,0
8,3,55,13,0
17,5,60,5,0
5,5,82,12,0
11,5,87,4,0
16,2,98,22,0
9,5,70,19,0
3,2,50,10,0
15,4,80,0,0
4,1,82,6,0
3,2,75,8,0
5,4,82,0,0
13,4,88,20,0
10,1,40,11,0
16,1,46,6,0
17,4,26,19,0
9,4,91,15,0
2,2,45,16,0
5,5,55,21,0
16,5,47,3,0
20,2,36,0,0
16,5,50,22,0
12,3,31,0,0
1,2,39,6,0
4,1,33,22,0
6,5,66,23,0
12,5,46,22,0
1,4,85,0,0
7,5,76,22,0
19,3,43,12,0
17,1,75,14,0
2,5,87,17,0
10,4,51,4,0
1,2,96,23,0
8,3,87,6,0
17,4,81,11,0
14,3,24,11,0
13,4,67,9,0
2,3,56,10,0
13,4,52,15,0
7,1,59,3,0
17,2,32,23,0
14,1,41,2,0
13,4,50,2,0
7,4,72,3,0
11,3,93,3,0
15,2,37,2,0
11,3,98,17,0
11,4,68,5,0
13,1,20,11,0
5,1,89,4,0
7,4,53,21,0
19,4,76,8,0
11,2,60,11,0
91,8,449,11,1
140,11,463,1,1
171,7,325,2,1
153,6,281,1,1
186,14,440,3,1
105,7,356,15,1
108,13,407,18,1
133,10,321,6,1
143,8,320,9,1
187,14,451,12,1
171,7,239,9,1
153,8,231,18,1
119,10,387,22,1
113,7,295,1,1
115,10,472,5,1
197,8,366,12,1
162,9,353,7,1
178,12,403,22,1
184,15,461,4,1
145,5,262,8,1
146,10,488,8,1
101,14,266,16,1
80,9,313,4,1
147,8,328,21,1
131,7,206,13,1
173,12,404,15,1
163,10,410,15,1
151,11,298,19,1
149,9,345,12,1
172,15,487,11,1
100,12,448,12,1
120,12,289,2,1
124,15,216,21,1
114,9,215,18,1
108,13,228,11,1
139,11,419,14,1
149,11,409,14,1
120,11,458,1,1
163,12,395,10,1
147,6,242,20,1
187,6,453,19,1
143,5,295,19,1
190,13,359,7,1
159,7,458,14,1
129,9,429,20,1
130,12,441,9,1
103,7,206,7,1
120,9,443,4,1
198,15,445,13,1
183,14,460,8,1
146,12,445,9,1
172,13,370,12,1
98,7,295,4,1
170,8,321,2,1
85,9,384,13,1
135,7,309,8,1
129,10,373,18,1
183,12,279,15,1
85,7,395,12,1
199,10,282,6,1
183,5,272,4,1
178,12,327,9,1
139,13,285,1,1
98,10,372,16,1
88,6,426,8,1
125,13,222,23,1
125,8,494,16,1
93,5,441,0,1
174,6,408,18,1
80,7,230,14,1
153,9,216,0,1
114,6,494,5,1
94,5,297,22,1
127,10,275,20,1
198,6,272,10,1
135,10,275,23,1
111,6,387,17,1
161,10,279,1,1
106,8,411,23,1
152,7,389,4,1
137,10,481,0,1
84,11,382,21,1
198,8,261,5,1
174,13,353,14,1
103,15,255,11,1
172,9,379,20,1
83,13,246,20,1
188,6,241,5,1
195,11,231,6,1
159,11,247,23,1
179,12,456,19,1
88,9,288,12,1
149,13,250,3,1
148,12,374,12,1
131,10,465,17,1
157,9,244,22,1
193,13,330,0,1
143,12,476,3,1
192,15,439,6,1
122,9,406,23,1
94,13,372,22,1
153,12,386,0,1
115,5,218,6,1
148,12,438,15,1
131,5,291,12,1
120,6,395,13,1
170,15,327,11,1
108,9,232,20,1
110,8,214,21,1
129,7,390,16,1
84,15,455,20,1
147,12,426,4,1
138,13,299,22,1
185,15,475,8,1
163,6,295,5,1
168,6,349,19,1
193,12,259,5,1
85,12,353,13,1
93,15,214,11,1
169,8,338,18,1
151,11,301,0,1
117,8,230,23,1
175,9,215,2,1
120,12,444,15,1
181,7,231,22,1
109,14,489,0,1
152,5,396,21,1
141,9,375,14,1
160,14,234,5,1
135,5,325,6,1
182,11,293,17,1
161,12,288,14,1
115,6,259,7,1
186,10,355,20,1
159,7,445,22,1
103,12,252,14,1
89,9,236,7,1
188,6,269,7,1
83,8,348,18,1
82,14,234,0,1
119,7,337,14,1
121,9,438,8,1
196,5,361,13,1
152,6,250,3,1
185,13,433,19,1
104,12,348,22,1
130,5,303,4,1
199,10,489,12,1
119,9,235,15,1
198,11,336,19,1
128,7,497,11,1
123,15,225,18,1
100,9,220,8,1
176,12,371,4,1
199,9,303,6,1
127,8,276,17,1
115,8,433,10,1
132,6,433,8,1
94,7,290,1,1
178,11,385,20,1
177,15,327,8,1
195,12,328,4,1
165,11,251,17,1
189,11,412,22,1
200,14,481,13,1
128,5,432,12,1
100,13,279,18,1
187,13,222,8,1
180,14,296,19,1
199,13,330,3,1
178,7,323,4,1
116,10,286,5,1
177,8,248,2,1
195,5,298,17,1
108,15,400,15,1
82,6,396,13,1
117,9,494,1,1
102,13,375,6,1
82,15,265,18,1
118,7,429,0,1
140,15,416,6,1
163,15,500,11,1
191,5,398,22,1
172,15,498,5,1
153,13,491,3,1
131,5,323,1,1
91,8,341,21,1
159,14,492,6,1
167,15,235,13,1
169,5,209,23,1
94,5,378,23,1
99,7,276,16,1
145,7,374,2,1
157,5,298,14,1
157,7,326,19,1
196,11,362,10,1
103,6,273,12,1
191,7,449,8,1
136,11,450,13,1
160,12,366,20,1
127,12,286,10,1
119,7,345,9,1
153,8,295,3,1
162,12,252,11,1
188,15,366,14,1
90,10,225,7,1
81,15,423,23,1
102,5,482,8,1
84,9,426,23,1
160,15,385,14,1
153,7,241,11,1
134,12,444,21,1
181,15,273,6,1
174,11,305,1,1
127,7,310,17,1
107,5,209,11,1
142,8,354,22,1
139,15,462,13,1
122,13,270,16,1
162,5,429,15,1
81,12,355,9,1
157,8,401,3,1
103,9,414,14,1
170,6,240,5,1
181,6,389,5,1
148,12,275,17,1
166,15,247,8,1
92,10,451,1,1
103,13,497,6,1
120,9,410,23,1
159,5,496,14,1
139,12,201,10,1
104,10,403,5,1
116,10,370,16,1
104,7,326,2,1
135,5,463,16,1
125,15,423,15,1
130,10,486,23,1
184,9,463,9,1
169,9,414,9,1
84,9,494,3,1
186,13,387,14,1
164,14,260,6,1
143,15,359,0,1
155,15,423,13,1
140,14,242,7,1
134,14,322,1,1
138,14,268,13,1
137,13,302,10,1
129,10,433,19,1
95,6,362,7,1
144,12,459,15,1
106,11,242,13,1
151,15,488,17,1
150,9,242,23,1
144,5,407,15,1
86,7,385,17,1
118,15,285,4,1
150,12,236,19,1
115,7,401,8,1
115,5,385,16,1
187,15,358,2,1
160,7,345,13,1
123,12,223,19,1
110,12,362,9,1
115,9,219,6,1
123,11,458,13,1
173,10,281,6,1
175,10,366,15,1
164,5,497,23,1
110,11,451,7,1
138,7,330,12,1
86,9,358,21,1
172,5,411,9,1
85,15,342,14,1
121,6,383,22,1
92,15,448,20,1
176,6,316,14,1
173,15,438,15,1
107,13,387,14,1
116,11,466,15,1
121,13,312,12,1
163,8,295,12,1
130,11,411,10,1
157,11,318,21,1
99,14,470,22,1
177,5,415,12,1
164,10,402,14,1
91,10,220,5,1
140,14,441,16,1
152,15,216,12,1
156,12,305,14,1
147,5,243,17,1
144,7,490,20,1
190,13,350,16,1
143,5,357,4,1
175,9,249,4,1
171,5,319,21,1
199,13,384,9,1
97,12,218,20,1
95,14,210,15,1
193,13,330,2,1
110,11,342,13,1
197,5,410,13,1
84,5,292,7,1
160,12,409,7,1
95,12,230,14,1
190,9,308,9,1
122,13,478,23,1
135,5,386,14,1
136,7,368,9,1
97,12,256,2,1
128,11,250,7,1
109,5,354,6,1
152,5,248,22,1
158,14,351,4,1
117,9,456,13,1
149,9,264,12,1
174,12,227,6,1
94,9,317,23,1
145,10,345,1,1
142,13,240,9,1
113,11,464,19,1
165,7,281,9,1
187,9,231,21,1
174,5,367,9,1
155,6,218,7,1
167,13,395,17,1
168,14,265,5,1
196,10,436,0,1
127,11,279,2,1
109,10,245,15,1
113,14,326,19,1
166,7,427,14,1
153,9,498,22,1
194,8,269,17,1
136,14,436,16,1
91,10,434,6,1
129,5,311,14,1
106,11,224,5,1
106,5,498,3,1
156,5,246,0,1
187,12,442,20,1
94,11,466,22,1
174,12,480,13,1
85,8,328,13,1
118,10,231,14,1
161,15,497,11,1
144,11,389,4,1
95,6,219,13,1
90,7,330,2,1
144,11,240,5,1
93,5,231,16,1
175,7,217,5,1
90,7,416,20,1
167,8,341,2,1
186,15,324,16,1
95,6,215,7,1
119,5,436,5,1
82,5,399,7,1
118,9,299,0,1
130,6,253,7,1
164,6,409,0,1
163,13,309,10,1
172,15,446,21,1
158,15,439,17,1
129,6,302,22,1
81,11,328,0,1
133,7,400,3,1
103,8,462,15,1
157,12,462,10,1
199,12,409,2,1
129,7,384,0,1
80,11,342,21,1
80,12,330,17,1
129,13,349,1,1
133,11,320,5,1
107,9,230,20,1
177,11,205,9,1
95,5,421,6,1
110,9,481,13,1
148,11,487,10,1
93,12,220,22,1
169,14,489,2,1
156,11,333,10,1
139,5,260,20,1
134,14,312,17,1
173,15,312,6,1
120,7,280,6,1
188,7,372,2,1
159,9,354,14,1
196,15,382,10,1
176,14,381,7,1
96,12,201,17,1
83,12,315,18,1
168,7,351,13,1
125,9,456,10,1
82,5,369,7,1
162,14,420,23,1
170,9,400,13,1
87,10,201,1,1
106,7,309,19,1
159,5,468,2,1
187,13,290,23,1
123,7,243,10,1
105,5,306,0,1
98,14,330,5,1
166,11,328,17,1
178,11,449,6,1
120,8,279,21,1
122,14,487,15,1
82,9,223,3,1
147,13,270,8,1
167,5,301,11,1
101,5,235,5,1
161,14,329,6,1
87,13,315,4,1
83,15,267,15,1
178,9,381,21,1
164,15,417,11,1
129,12,263,2,1
174,15,481,18,1
134,10,424,22,1
167,15,238,15,1
123,5,350,2,1
182,7,378,12,1
141,8,277,17,1
188,9,294,11,1
142,7,251,14,1
87,7,443,18,1
80,12,332,13,1
122,15,488,17,1
113,11,400,7,1
81,15,474,7,1
188,5,311,23,1
104,13,211,10,1
111,10,496,17,1
127,9,235,14,1
125,7,220,14,1
132,10,397,23,1
191,5,322,5,1
87,5,441,8,1
106,13,460,10,1
96,12,398,18,1
143,14,242,21,1
185,7,203,20,1
96,9,399,17,1
87,9,271,23,1
132,7,386,3,1
97,12,348,2,1
198,13,374,13,1
167,5,429,8,1
99,5,303,19,1
159,12,411,5,1
110,9,398,13,1
107,10,397,0,1
97,5,248,18,1
182,14,401,18,1
111,7,204,13,1
187,9,394,6,1
157,11,293,16,1
173,15,434,8,1
110,6,286,23,1
198,11,440,2,1
124,5,269,2,1
186,6,220,12,1
116,8,320,16,1
98,6,398,22,1
89,12,382,19,1
89,15,271,12,1
106,15,248,16,1
178,10,379,6,1
183,10,321,11,1
104,5,204,7,1
84,10,304,6,1
101,13,470,23,1
167,7,208,1,1
91,10,210,10,1
169,14,265,7,1
85,12,329,17,1
143,12,449,3,1
181,15,382,16,1
156,14,457,18,1
189,11,223,6,1
153,8,452,10,1
126,14,241,18,1
181,12,303,0,1
139,15,379,1,1
176,10,255,19,1
149,15,332,3,1
116,12,217,3,1
112,15,362,21,1
84,13,361,11,1
111,14,352,11,1
112,15,267,2,1
159,12,287,15,1
84,13,211,7,1
174,11,283,17,1
190,11,442,22,1
99,9,447,2,1
143,5,257,0,1
176,15,251,0,1
84,5,454,6,1
191,7,210,9,1
80,12,217,23,1
168,14,244,20,1
130,10,403,16,1
157,6,243,1,1
119,10,415,4,1
131,11,417,0,1
129,7,292,3,1
179,13,400,0,1
139,9,339,7,1
134,10,384,21,1
168,14,356,9,1
139,12,497,0,1
117,6,452,7,1
130,6,432,15,1
94,10,483,5,1
86,10,282,7,1
98,7,370,15,1
85,9,275,5,1
200,5,284,1,1
161,7,284,11,1
142,11,398,18,1
175,9,393,15,1
122,11,429,1,1
196,11,416,17,1
156,5,424,23,1
132,13,270,23,1
154,6,234,4,1
193,10,491,10,1
131,12,474,1,1
148,8,491,4,1
165,5,263,17,1
156,10,200,22,1
86,14,253,16,1
112,10,457,7,1
106,15,313,8,1
104,8,419,4,1
163,13,200,4,1
105,15,454,10,1
84,11,359,10,1
170,13,346,22,1
88,13,403,1,1
83,8,382,8,1
189,14,222,11,1
164,11,346,6,1
158,15,400,23,1
116,10,490,15,1
135,9,396,2,1
114,6,400,1,1
128,9,313,1,1
134,8,401,4,1
121,12,405,19,1
139,14,320,0,1
164,13,240,14,1
181,8,410,9,1
81,6,257,6,1
163,9,253,3,1
132,12,218,20,1
120,14,346,21,1
120,8,282,13,1
180,8,337,16,1
185,12,357,21,1
154,11,362,3,1
96,14,249,16,1
157,9,266,1,1
131,10,278,2,1
190,6,410,21,1
158,6,342,22,1
169,14,399,0,1
181,7,412,8,1
117,12,486,16,1
181,13,494,4,1
151,9,422,5,1
83,12,317,9,1
115,14,489,5,1
95,15,289,23,1
138,10,232,22,1
176,10,413,5,1
141,7,296,14,1
111,7,349,13,1
180,10,418,13,1
167,8,403,21,1
154,14,248,8,1
